hour,day_of_week,zone_type,traffic_density,nearby_events,temperature,wind_speed,noise_db
6,Thursday,industrial,19.392782028068044,3,30.395472494746755,10.984603881518296,69.58073279966003
19,Friday,commercial,16.16723355537115,1,22.87998366635873,19.873132402090086,69.4309948591288
3,Thursday,park,24.0535086515947,1,33.02331370854778,10.241691659428726,42.66976097236689
7,Tuesday,commercial,51.554699407514214,2,34.559144878778994,10.41865076989071,83.54034995745195
19,Thursday,residential,56.97046320354099,1,38.34747428259924,22.005791728149095,73.68972530946583
21,Monday,park,22.159343043944734,3,24.19436680385659,9.294966736173237,68.15130759793938
20,Thursday,industrial,75.66227880899451,2,32.150418399498875,6.023179450632753,103.10129071014279
18,Wednesday,transport,30.955316940265078,3,30.06540692336727,24.229383839897164,90.42529917133497
12,Saturday,transport,92.21313255294103,3,28.130151736427212,24.161131011816952,103.46867911334606
13,Tuesday,residential,65.67227064567305,2,37.26041185387595,14.927571111206078,79.55404074829087
9,Thursday,commercial,43.63511943036117,4,15.079182853460008,15.799668484888652,87.2765644135327
10,Monday,residential,78.99120017028454,1,22.052790152589942,20.88229877302916,83.02552422770535
1,Sunday,transport,81.79146260466648,0,28.45693098862075,15.278228752873003,78.99397590820453
8,Saturday,industrial,29.048160560894367,0,19.45733154091381,12.511198769076975,89.03368218605434
16,Tuesday,transport,33.97145438360843,0,37.69666334331896,29.846825798902373,78.18015654997275
2,Monday,park,93.59551537286033,1,31.189877940325385,4.429212835576768,62.959845411677506
23,Friday,transport,16.474103836327192,4,26.94707486579975,17.78183937719582,72.83245044029859
5,Wednesday,transport,4.2150416962934205,3,35.36754397666637,26.57589078226981,64.73587528158731
4,Friday,park,45.405532260954914,2,26.272154786627596,20.61645123543344,56.1291947315991
4,Wednesday,commercial,80.1209900243629,4,28.966325298250236,26.427698972647153,85.85128070626826
21,Thursday,transport,77.16681063107458,0,15.068774888848026,10.090041610640178,92.72797118266915
14,Tuesday,residential,91.95306289128325,1,24.14251325487684,8.159789287807177,83.58201069208563
22,Thursday,transport,53.32006643690402,1,18.469761808774244,25.53817160706314,88.18725101424603
16,Wednesday,residential,10.006467156653331,2,32.24221701655728,11.823437285563816,59.412933068337836
8,Wednesday,park,58.86889743360161,3,26.975673974393345,21.290469691719338,80.25367547971283
2,Wednesday,transport,77.83956143532116,4,22.54393893125577,4.432457352423428,94.16090315362672
19,Saturday,park,9.33281202698264,4,26.695808484293558,22.67514376130024,67.61236171803188
16,Monday,park,17.265740109758976,4,20.240747198783655,16.46947947074608,65.80619526810209
9,Tuesday,commercial,1.2290661155670901,3,38.127165812153514,8.058349197313827,72.48392941542183
2,Thursday,transport,59.36525794468104,3,16.349315813772826,14.83511891876715,83.30686360717733
17,Thursday,residential,88.67343919459044,3,36.63542588240301,20.908308775191106,87.74712879743258
17,Friday,residential,67.06633160020995,2,27.783969718333772,0.35659226542151035,84.52987310846576
16,Wednesday,transport,98.2040087590982,1,30.47366240347043,19.124011764423884,95.31790288075787
23,Sunday,commercial,6.3033652499761565,0,22.565140522717595,16.24772334819823,50.53519949519807
2,Wednesday,commercial,90.30010851514962,3,39.16744041985803,6.608585032401978,82.89625454321718
2,Wednesday,commercial,81.40682873866807,1,22.046273962987247,22.589432219285904,81.16278440632995
5,Sunday,residential,31.424152049950493,3,29.721949928507605,9.103829538996035,61.64766952064194
12,Thursday,park,97.35265518372518,0,39.835417627678225,8.305827946396944,80.89891658600817
23,Friday,commercial,28.793774817141504,3,37.027359909586146,14.136550469979682,73.38501136066638
14,Monday,residential,88.93047238282185,1,28.40824563215265,20.284490352670943,84.70917766630207
8,Sunday,residential,88.07485770741894,2,39.7593630741803,27.865379276287634,89.31623107194733
3,Saturday,park,75.76576166029724,0,32.53424654331536,4.240717293963119,52.936964589990296
13,Tuesday,transport,56.347047381285186,1,20.217510403545234,11.89404362255201,88.94371832805187
4,Sunday,transport,12.000274961688806,4,25.139905260895162,2.0096877753788975,70.93021466522862
1,Monday,commercial,53.197173449649824,4,23.362333350288775,22.756522424152273,75.20901454763725
10,Thursday,commercial,35.67962556549345,4,23.600342706779728,13.431986690440821,88.47045498003455
8,Saturday,park,79.22170331553518,2,34.011410983996655,21.207874055645554,73.86029378314713
23,Saturday,commercial,75.81292064968449,3,29.60657318181984,9.665832719288618,83.24427114737239
2,Saturday,park,91.06125073726052,3,15.952317789738213,25.329517242189706,70.01449265513436
8,Wednesday,residential,1.4830162431707872,3,36.9362120912744,16.044842347203442,62.08285761260972
2,Tuesday,commercial,80.91032168230461,2,22.419903512004115,28.308234654709654,82.50319219620918
1,Thursday,residential,93.84620531246688,4,39.926871922828596,2.364439174321026,84.54537609992626
11,Thursday,industrial,78.93004491081501,3,38.854768258369646,15.42830473626223,110.0
9,Saturday,park,13.01944598703667,2,38.513267917049134,22.99365737993096,57.47152254781489
8,Thursday,industrial,8.127910484088774,2,35.27819010159934,18.004579442208442,85.44283703514358
14,Tuesday,commercial,2.084523980770081,1,20.515333292088563,0.6958242128052827,67.85750181647103
7,Tuesday,residential,62.8745225828071,3,28.315818600719552,29.170160350316422,86.25065372828145
4,Friday,commercial,62.96726518598873,4,20.607565670624364,8.947910792276952,81.55352892383681
10,Sunday,industrial,98.69137142182123,0,21.49188638972373,7.478335990991462,100.18368026023991
1,Sunday,commercial,39.804317410409574,2,30.273794235906934,14.569796268197386,67.21512470699024
23,Friday,transport,33.19062848974967,1,16.020838633826585,16.264743225700467,65.48134779807957
14,Monday,industrial,62.44249271843925,0,39.23646417051769,22.988644127694762,91.40108466689153
5,Sunday,commercial,82.5608672507594,2,37.966829314449114,11.798209729769674,79.793461972172
7,Tuesday,residential,93.67739495230019,1,24.519189303942994,13.198811293866367,86.92585694034304
4,Tuesday,commercial,80.31241661790386,3,27.885561200172827,16.04879747801493,85.81787036688971
15,Sunday,residential,42.66739806158048,1,26.652985481693975,11.83161299224922,69.22394730063681
17,Tuesday,transport,63.491423531206415,2,37.05499446543675,27.43644237303468,98.68545449812513
5,Friday,commercial,85.6299326716117,3,32.215046907902774,25.537558999027567,79.58176918205365
4,Saturday,transport,49.060968831173945,4,21.952781185608913,13.64921085233635,79.2046015728558
15,Saturday,industrial,21.66866437053927,1,26.171031361632423,0.005845870119514096,90.64538744634604
12,Thursday,residential,16.972343974787297,0,25.724149392169096,27.028034865878418,56.663864746840176
4,Saturday,industrial,0.01577445780567288,3,38.98337920709797,3.7300972031839574,72.75856341222597
12,Wednesday,residential,71.82379949812842,3,19.38277276286599,7.335372455821386,85.46920103929246
16,Friday,transport,11.10972088459905,4,17.239408432360726,4.570838530961946,85.12033877508838
17,Tuesday,park,24.383909969594043,1,37.01547080404225,5.394467099430713,63.120957685804505
7,Sunday,commercial,29.787633152279337,0,37.41714973764677,24.086326136695043,76.32178727829347
12,Saturday,transport,56.037986013676836,4,36.79347719780412,17.385043249977727,102.81264975041424
18,Friday,residential,39.795727729576925,1,27.77442289063891,28.682854893760453,69.19755233068764
2,Saturday,residential,67.46739920231619,0,31.49361070673651,6.943605369711494,60.66919263224718
23,Monday,residential,5.5638659328702715,0,29.084076189024596,14.56904724393702,40.91857962583919
7,Tuesday,residential,12.393919426443944,2,16.736195651360024,29.3228510724741,61.382516038511554
1,Monday,commercial,49.921150353326674,0,29.89587242251806,24.79330542824309,65.48823134222965
7,Tuesday,industrial,33.69647878468298,1,15.340353681402522,21.858470373614733,87.61428228240163
12,Friday,park,29.58133627513597,4,23.124685238927153,5.669256041123758,65.26024678339078
12,Thursday,commercial,6.702807903752273,4,38.30731439682918,23.08216202729148,82.3390230018892
0,Saturday,residential,89.57191747480014,2,22.60113174089519,10.426953677877533,73.31588490072077
5,Saturday,commercial,69.18185861250508,1,38.495666066106196,15.91610691140273,71.65387107411964
23,Wednesday,transport,12.161815681964939,0,21.253348928731107,18.274836391186206,59.64582057753718
18,Sunday,residential,6.504595773714062,2,22.86405601153831,18.28091134572762,61.3790484452333
15,Monday,park,97.48725334312431,3,30.71018741096384,21.795704157405492,88.85065955647136
7,Saturday,residential,68.1172550439505,1,34.040674319732375,19.85106277926617,82.59679231842358
0,Friday,park,41.74560710937415,2,27.534694200122104,2.0511263793176946,54.719933302565806
15,Thursday,park,70.17310407557848,4,37.052892179853885,13.720410778473218,81.59073408919626
8,Sunday,industrial,75.63317864801591,2,16.006010540265482,19.920648201599377,100.5971099608289
12,Friday,industrial,77.99622023887794,3,38.054870965859266,8.87978946497186,105.25585062724777
10,Monday,commercial,47.787730565305765,1,19.9076949973852,9.39170061649169,84.7724362409852
12,Wednesday,commercial,42.9882758124848,2,37.1059686271164,3.737026432638466,83.72677232772593
20,Saturday,park,1.102808426890034,0,25.021579487159514,12.55844957924566,52.01010115487306
9,Friday,residential,92.6557115141838,1,35.81892639677594,29.60491302918524,84.95775713263262
3,Sunday,transport,60.33078783889431,2,31.791638745092378,8.559580838641121,76.29907200477247
5,Tuesday,transport,20.31539371899681,2,19.39854081195655,15.943106780582943,68.89161331907452
6,Thursday,residential,91.96034194214366,1,37.95118924703621,22.297117583372533,68.16141076901059
4,Sunday,residential,91.49319017702963,4,21.137934762211493,0.40491812652811987,78.2241616154753
10,Friday,industrial,98.91841643660959,0,21.10350296737498,27.013186787948968,101.00377931646673
12,Thursday,transport,87.40565631389788,1,35.35447241593451,11.596505541748156,96.4160957963979
18,Saturday,park,99.77843878200648,0,17.646831389313025,26.073479601329467,82.6206998311228
22,Tuesday,commercial,24.468618812327257,0,20.55089765926151,1.1684297669843413,75.4841770507374
9,Wednesday,industrial,84.2249585199234,1,27.591939335526558,4.369906555910275,106.54191480241236
9,Sunday,transport,82.30283087957645,2,35.76192571716561,9.675883634326777,103.9756267297698
10,Wednesday,residential,23.094035922073374,4,18.68709936843169,10.363853191898363,72.86611547191204
20,Tuesday,transport,9.843754900099078,0,28.69170586280866,25.433826690840498,74.94930538019722
6,Thursday,park,97.94205136775996,0,32.78101479507349,0.33603346164705616,67.54127792856401
17,Saturday,industrial,29.602455152061037,2,36.51488061789878,19.233353294090385,87.2629695008477
3,Friday,residential,87.0891790467806,1,38.38913900505549,3.939373085356508,69.70807060288124
1,Tuesday,park,0.41271546746038945,4,34.615997861723315,24.696469521331483,46.74104612403899
13,Monday,commercial,2.1024807219602204,0,31.320709955550047,23.357197978737368,60.01669412882227
12,Thursday,industrial,46.58713086963684,0,25.840502132819147,14.997630822336017,89.95308123226089
11,Wednesday,park,23.871468393506355,1,17.80275385471049,6.380616765371255,58.017726141524676
6,Sunday,park,68.98412834359642,2,32.743429813138036,19.03486172896669,64.84891164382582
1,Tuesday,residential,56.556432556795436,3,39.818432611887175,4.687749529729369,63.67987265202259
12,Wednesday,commercial,7.7485797450491445,2,33.4190148683025,5.700713777779604,74.31190827253444
13,Thursday,park,16.262829631571705,0,15.417777343443158,18.80069706676073,55.215388228798176
16,Wednesday,industrial,38.80492700584143,0,27.406499451045967,29.73685338265873,81.47252613280611
8,Tuesday,park,18.560406395543318,4,30.366165812072595,26.73182511757639,66.60709700419211
16,Thursday,transport,79.22223472439286,2,32.24185502757108,17.793220730510313,100.83850565253874
7,Monday,industrial,41.607023555328006,3,32.993145890017715,16.156103063022712,99.55262939201452
1,Tuesday,industrial,9.343186684249927,4,28.9527110304131,29.951546400243256,74.85856817543092
23,Friday,park,48.434290227212486,3,20.584008318356005,16.42191442901681,61.24855479469926
12,Saturday,residential,9.083818106141416,4,38.55501653691367,12.603495658783318,71.33724501844195
2,Tuesday,industrial,12.893730541981718,2,32.41666169159154,27.286666073260243,71.58055730749294
15,Thursday,transport,23.96098320282053,0,20.921000921735235,7.025528876078647,79.03488094681721
5,Sunday,residential,85.95277052474898,3,23.058045806756823,2.925779708904269,73.96211276585034
18,Saturday,residential,92.46125323329719,2,38.04819176575924,19.02270103085491,85.77094177456819
6,Tuesday,residential,82.6257729332069,3,37.187129667683394,2.87548901306247,78.49699592814548
9,Monday,industrial,33.40772174178473,2,25.12866095895224,11.194456108588804,93.32730088509634
8,Sunday,residential,27.244644110883165,4,15.957680549786275,12.707321567451617,74.96796260372747
1,Monday,park,54.91556907902392,2,16.212434222348456,16.426142011476994,59.32614974315844
14,Friday,residential,72.18531605331123,4,22.097957272959725,29.74978637243887,89.84776109533776
4,Sunday,transport,99.33727881601749,0,30.72805548347499,6.629451699995423,82.23878075445802
21,Wednesday,commercial,13.157071187892623,4,29.604865883364045,11.27269135520736,79.93364971530193
3,Sunday,transport,4.929199902380443,1,30.845694673598565,3.9672037323197404,63.458081666364826
19,Saturday,industrial,69.4355888995271,0,32.932074298302666,18.22840578099704,95.81478048159735
3,Sunday,residential,83.22257835039055,2,15.47580633981846,21.830195469235004,72.09246729504999
17,Thursday,residential,84.63487798664232,2,17.627139879311073,14.462304697076366,90.16931736349937
3,Thursday,park,67.84635490771606,1,23.987086295680314,7.374938048699131,58.32895798325365
16,Wednesday,residential,95.4015804119187,2,18.871499938039545,18.62664807545243,86.82643316307158
11,Sunday,transport,51.10047635445869,0,16.883001063613854,16.174731701065486,85.6700746412473
21,Monday,industrial,91.38147983362124,0,31.024109899933297,5.135571702111532,100.73940592521473
16,Monday,commercial,96.7812136991523,4,35.38341193727747,12.170457015063908,101.8596354143539
9,Tuesday,residential,84.71574570031078,3,33.81566643585706,13.055912749055848,91.82386496111693
21,Friday,commercial,30.97585632586206,2,35.42599446522948,29.47853261314299,79.52379269626044
0,Saturday,residential,19.621565117029526,1,31.64641360144693,25.478574964665654,39.93068088838055
21,Friday,industrial,54.812006498181844,0,33.383633045355054,22.031123648207814,92.20416639051238
23,Sunday,transport,45.30147503801884,0,21.794469355207532,26.663310765088426,69.38793408530114
